source_file,match_id,round_number,kill_index,map,local_team_side,att_money,def_money,economy_diff,att_ults_ready,def_ults_ready,score_won,score_lost,score_diff,att_alive,def_alive,alive_diff,att_kills,def_kills,kill_diff,spike_planted,winner
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,1,7,Jam,defense,0,0,0,0,0,0,0,0,1,2,-1,3,4,-1,1,
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,1,8,Jam,defense,0,0,0,0,0,0,0,0,0,2,-2,3,5,-2,1,
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,2,1,Jam,defense,4000,7450,-3450,0,0,1,0,1,4,5,-1,0,1,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,2,2,Jam,defense,4000,7450,-3450,0,0,1,0,1,4,4,0,1,1,0,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,2,3,Jam,defense,4000,7450,-3450,0,0,1,0,1,3,4,-1,1,2,-1,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,2,4,Jam,defense,4000,7450,-3450,0,0,1,0,1,2,4,-2,1,3,-2,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,2,5,Jam,defense,4000,7450,-3450,0,0,1,0,1,1,4,-3,1,4,-3,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,2,6,Jam,defense,4000,7450,-3450,0,0,1,0,1,1,3,-2,2,4,-2,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,3,1,Jam,defense,11950,16350,-4400,0,0,2,0,2,4,5,-1,0,1,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,3,2,Jam,defense,11950,16350,-4400,0,0,2,0,2,3,5,-2,0,2,-2,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,3,3,Jam,defense,11950,16350,-4400,0,0,2,0,2,2,5,-3,0,3,-3,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,3,4,Jam,defense,11950,16350,-4400,0,0,2,0,2,2,4,-2,1,3,-2,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,3,5,Jam,defense,11950,16350,-4400,0,0,2,0,2,2,3,-1,2,3,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,3,6,Jam,defense,11950,16350,-4400,0,0,2,0,2,1,3,-2,2,4,-2,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,4,1,Jam,defense,18200,20700,-2500,0,1,3,0,3,4,5,-1,0,1,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,4,2,Jam,defense,18200,20700,-2500,0,1,3,0,3,4,4,0,1,1,0,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,4,3,Jam,defense,18200,20700,-2500,0,1,3,0,3,4,3,1,2,1,1,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,4,4,Jam,defense,18200,20700,-2500,0,1,3,0,3,4,2,2,3,1,2,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,4,5,Jam,defense,18200,20700,-2500,0,1,3,0,3,4,1,3,4,1,3,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,4,6,Jam,defense,18200,20700,-2500,0,1,3,0,3,4,0,4,5,1,4,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,5,1,Jam,defense,17800,14550,3250,1,1,3,1,2,5,4,1,1,0,1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,5,2,Jam,defense,17800,14550,3250,1,1,3,1,2,4,4,0,1,1,0,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,5,3,Jam,defense,17800,14550,3250,1,1,3,1,2,3,4,-1,1,2,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,5,4,Jam,defense,17800,14550,3250,1,1,3,1,2,2,4,-2,1,3,-2,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,5,5,Jam,defense,17800,14550,3250,1,1,3,1,2,2,3,-1,2,3,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,5,6,Jam,defense,17800,14550,3250,1,1,3,1,2,2,2,0,3,3,0,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,5,7,Jam,defense,17800,14550,3250,1,1,3,1,2,1,2,-1,3,4,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,6,1,Jam,defense,20450,18750,1700,2,1,4,1,3,4,5,-1,0,1,-1,0,
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,6,2,Jam,defense,20450,18750,1700,2,1,4,1,3,4,4,0,1,1,0,1,
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,6,3,Jam,defense,20450,18750,1700,2,1,4,1,3,4,3,1,2,1,1,1,
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,6,4,Jam,defense,20450,18750,1700,2,1,4,1,3,3,3,0,2,2,0,1,
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,6,5,Jam,defense,20450,18750,1700,2,1,4,1,3,3,2,1,3,2,1,1,
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,6,6,Jam,defense,20450,18750,1700,2,1,4,1,3,3,1,2,4,2,2,1,
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,6,7,Jam,defense,20450,18750,1700,2,1,4,1,3,3,0,3,5,2,3,1,
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,6,8,Jam,defense,20450,18750,1700,2,1,4,1,3,2,0,2,5,3,2,1,
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,6,9,Jam,defense,20450,18750,1700,2,1,4,1,3,1,0,1,5,4,1,1,
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,6,10,Jam,defense,20450,18750,1700,2,1,4,1,3,0,0,0,5,5,0,1,
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,6,11,Jam,defense,20450,18750,1700,2,1,4,1,3,0,0,0,5,6,-1,1,
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,7,1,Jam,defense,21550,19450,2100,3,2,5,1,4,4,5,-1,0,1,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,7,2,Jam,defense,21550,19450,2100,3,2,5,1,4,4,4,0,1,1,0,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,7,3,Jam,defense,21550,19450,2100,3,2,5,1,4,3,4,-1,1,2,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,7,4,Jam,defense,21550,19450,2100,3,2,5,1,4,3,3,0,2,2,0,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,7,5,Jam,defense,21550,19450,2100,3,2,5,1,4,2,3,-1,2,3,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,7,6,Jam,defense,21550,19450,2100,3,2,5,1,4,1,3,-2,2,4,-2,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,7,7,Jam,defense,21550,19450,2100,3,2,5,1,4,1,2,-1,3,4,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,7,8,Jam,defense,21550,19450,2100,3,2,5,1,4,0,2,-2,3,5,-2,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,7,9,Jam,defense,21550,19450,2100,3,2,5,1,4,0,1,-1,4,5,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,7,10,Jam,defense,21550,19450,2100,3,2,5,1,4,0,1,-1,4,6,-2,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,8,1,Jam,defense,18700,15300,3400,3,1,6,1,5,4,5,-1,0,1,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,8,2,Jam,defense,18700,15300,3400,3,1,6,1,5,3,5,-2,0,2,-2,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,8,3,Jam,defense,18700,15300,3400,3,1,6,1,5,2,5,-3,0,3,-3,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,8,4,Jam,defense,18700,15300,3400,3,1,6,1,5,1,5,-4,0,4,-4,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,9,1,Jam,defense,22300,25200,-2900,5,3,7,1,6,4,5,-1,0,1,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,9,2,Jam,defense,22300,25200,-2900,5,3,7,1,6,4,4,0,1,1,0,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,9,3,Jam,defense,22300,25200,-2900,5,3,7,1,6,4,3,1,2,1,1,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,9,4,Jam,defense,22300,25200,-2900,5,3,7,1,6,3,3,0,2,2,0,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,9,5,Jam,defense,22300,25200,-2900,5,3,7,1,6,2,3,-1,2,3,-1,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,9,6,Jam,defense,22300,25200,-2900,5,3,7,1,6,2,2,0,3,3,0,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,9,7,Jam,defense,22300,25200,-2900,5,3,7,1,6,2,1,1,4,3,1,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,10,1,Jam,defense,23250,25950,-2700,4,0,7,2,5,4,5,-1,0,1,-1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,10,2,Jam,defense,23250,25950,-2700,4,0,7,2,5,3,5,-2,0,2,-2,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,10,3,Jam,defense,23250,25950,-2700,4,0,7,2,5,2,5,-3,0,3,-3,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,10,4,Jam,defense,23250,25950,-2700,4,0,7,2,5,2,4,-2,1,3,-2,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,10,5,Jam,defense,23250,25950,-2700,4,0,7,2,5,2,3,-1,2,3,-1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,11,1,Jam,defense,26350,23500,2850,3,2,8,2,6,4,5,-1,0,1,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,11,2,Jam,defense,26350,23500,2850,3,2,8,2,6,3,5,-2,0,2,-2,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,11,3,Jam,defense,26350,23500,2850,3,2,8,2,6,3,4,-1,1,2,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,11,4,Jam,defense,26350,23500,2850,3,2,8,2,6,2,4,-2,1,3,-2,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,12,1,Jam,defense,21250,32050,-10800,3,2,9,2,7,4,5,-1,0,1,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,12,2,Jam,defense,21250,32050,-10800,3,2,9,2,7,3,5,-2,0,2,-2,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,12,3,Jam,defense,21250,32050,-10800,3,2,9,2,7,2,5,-3,0,3,-3,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,13,1,Jam,attack,27350,22100,5250,1,3,10,2,8,5,4,1,1,0,1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,13,2,Jam,attack,27350,22100,5250,1,3,10,2,8,4,4,0,1,1,0,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,13,3,Jam,attack,27350,22100,5250,1,3,10,2,8,3,4,-1,1,2,-1,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,13,4,Jam,attack,27350,22100,5250,1,3,10,2,8,2,4,-2,1,3,-2,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,13,5,Jam,attack,27350,22100,5250,1,3,10,2,8,2,3,-1,2,3,-1,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,13,6,Jam,attack,27350,22100,5250,1,3,10,2,8,2,2,0,3,3,0,1,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,14,1,Jam,attack,9100,7350,1750,0,1,11,2,9,4,5,-1,0,1,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,14,2,Jam,attack,9100,7350,1750,0,1,11,2,9,3,5,-2,0,2,-2,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,14,3,Jam,attack,9100,7350,1750,0,1,11,2,9,3,4,-1,1,2,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,14,4,Jam,attack,9100,7350,1750,0,1,11,2,9,2,4,-2,1,3,-2,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,14,5,Jam,attack,9100,7350,1750,0,1,11,2,9,1,4,-3,1,4,-3,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,14,6,Jam,attack,9100,7350,1750,0,1,11,2,9,1,3,-2,2,4,-2,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,14,7,Jam,attack,9100,7350,1750,0,1,11,2,9,1,2,-1,3,4,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,15,1,Jam,attack,3950,12850,-8900,0,2,11,3,8,4,5,-1,0,1,-1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,15,2,Jam,attack,3950,12850,-8900,0,2,11,3,8,3,5,-2,0,2,-2,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,15,3,Jam,attack,3950,12850,-8900,0,2,11,3,8,2,5,-3,0,3,-3,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,15,4,Jam,attack,3950,12850,-8900,0,2,11,3,8,1,5,-4,0,4,-4,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,16,1,Jam,attack,8350,19000,-10650,1,1,11,4,7,5,4,1,1,0,1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,16,2,Jam,attack,8350,19000,-10650,1,1,11,4,7,4,4,0,1,1,0,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,16,3,Jam,attack,8350,19000,-10650,1,1,11,4,7,3,4,-1,1,2,-1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,16,4,Jam,attack,8350,19000,-10650,1,1,11,4,7,2,4,-2,1,3,-2,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,16,5,Jam,attack,8350,19000,-10650,1,1,11,4,7,2,3,-1,2,3,-1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,16,6,Jam,attack,8350,19000,-10650,1,1,11,4,7,2,2,0,3,3,0,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,16,7,Jam,attack,8350,19000,-10650,1,1,11,4,7,1,2,-1,3,4,-1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,16,8,Jam,attack,8350,19000,-10650,1,1,11,4,7,0,2,-2,3,5,-2,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,16,9,Jam,attack,8350,19000,-10650,1,1,11,4,7,0,1,-1,4,5,-1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,16,10,Jam,attack,8350,19000,-10650,1,1,11,4,7,0,0,0,5,5,0,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,17,1,Jam,attack,9000,20600,-11600,1,1,11,5,6,4,5,-1,0,1,-1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,17,2,Jam,attack,9000,20600,-11600,1,1,11,5,6,3,5,-2,0,2,-2,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,17,3,Jam,attack,9000,20600,-11600,1,1,11,5,6,2,5,-3,0,3,-3,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,17,4,Jam,attack,9000,20600,-11600,1,1,11,5,6,2,4,-2,1,3,-2,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,17,5,Jam,attack,9000,20600,-11600,1,1,11,5,6,2,3,-1,2,3,-1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,17,6,Jam,attack,9000,20600,-11600,1,1,11,5,6,1,3,-2,2,4,-2,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,17,7,Jam,attack,9000,20600,-11600,1,1,11,5,6,1,2,-1,3,4,-1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,17,8,Jam,attack,9000,20600,-11600,1,1,11,5,6,0,2,-2,3,5,-2,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,18,1,Jam,attack,1250,30650,-29400,0,2,11,6,5,4,5,-1,0,1,-1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,18,2,Jam,attack,1250,30650,-29400,0,2,11,6,5,4,4,0,1,1,0,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,18,3,Jam,attack,1250,30650,-29400,0,2,11,6,5,4,3,1,2,1,1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,18,4,Jam,attack,1250,30650,-29400,0,2,11,6,5,3,3,0,2,2,0,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,18,5,Jam,attack,1250,30650,-29400,0,2,11,6,5,2,3,-1,2,3,-1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,18,6,Jam,attack,1250,30650,-29400,0,2,11,6,5,1,3,-2,2,4,-2,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,18,7,Jam,attack,1250,30650,-29400,0,2,11,6,5,0,3,-3,2,5,-3,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,19,1,Jam,attack,5550,28750,-23200,1,2,11,7,4,5,4,1,1,0,1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,19,2,Jam,attack,5550,28750,-23200,1,2,11,7,4,4,4,0,1,1,0,1,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,19,3,Jam,attack,5550,28750,-23200,1,2,11,7,4,4,3,1,2,1,1,1,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,19,4,Jam,attack,5550,28750,-23200,1,2,11,7,4,3,3,0,2,2,0,1,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,19,5,Jam,attack,5550,28750,-23200,1,2,11,7,4,2,3,-1,2,3,-1,1,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,19,6,Jam,attack,5550,28750,-23200,1,2,11,7,4,1,3,-2,2,4,-2,1,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,19,7,Jam,attack,5550,28750,-23200,1,2,11,7,4,1,2,-1,3,4,-1,1,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,19,8,Jam,attack,5550,28750,-23200,1,2,11,7,4,1,1,0,4,4,0,1,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,20,1,Jam,attack,8800,31400,-22600,1,5,12,7,5,4,5,-1,0,1,-1,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,20,2,Jam,attack,8800,31400,-22600,1,5,12,7,5,3,5,-2,0,2,-2,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,20,3,Jam,attack,8800,31400,-22600,1,5,12,7,5,2,5,-3,0,3,-3,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,20,4,Jam,attack,8800,31400,-22600,1,5,12,7,5,1,5,-4,0,4,-4,0,allies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,21,1,Jam,attack,11100,33750,-22650,2,3,12,8,4,4,5,-1,0,1,-1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,21,2,Jam,attack,11100,33750,-22650,2,3,12,8,4,4,4,0,1,1,0,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,21,3,Jam,attack,11100,33750,-22650,2,3,12,8,4,4,3,1,2,1,1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,21,4,Jam,attack,11100,33750,-22650,2,3,12,8,4,3,3,0,2,2,0,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,21,5,Jam,attack,11100,33750,-22650,2,3,12,8,4,3,2,1,3,2,1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,21,6,Jam,attack,11100,33750,-22650,2,3,12,8,4,2,2,0,3,3,0,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,21,7,Jam,attack,11100,33750,-22650,2,3,12,8,4,2,1,1,4,3,1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,21,8,Jam,attack,11100,33750,-22650,2,3,12,8,4,1,1,0,4,4,0,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,21,9,Jam,attack,11100,33750,-22650,2,3,12,8,4,0,1,-1,4,5,-1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,22,1,Jam,attack,14100,31750,-17650,1,1,12,9,3,5,4,1,1,0,1,0,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,22,2,Jam,attack,14100,31750,-17650,1,1,12,9,3,5,3,2,2,0,2,1,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,22,3,Jam,attack,14100,31750,-17650,1,1,12,9,3,4,3,1,2,1,1,1,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,22,4,Jam,attack,14100,31750,-17650,1,1,12,9,3,3,3,0,2,2,0,1,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,22,5,Jam,attack,14100,31750,-17650,1,1,12,9,3,3,2,1,3,2,1,1,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,22,6,Jam,attack,14100,31750,-17650,1,1,12,9,3,3,1,2,4,2,2,1,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,22,7,Jam,attack,14100,31750,-17650,1,1,12,9,3,2,1,1,4,3,1,1,enemies
match10.json,e99517ed-0439-47c3-9d9f-35a596b0487f,22,8,Jam,attack,14100,31750,-17650,1,1,12,9,3,2,0,2,5,3,2,1,enemies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,1,1,Juliett,attack,0,0,0,0,0,0,0,0,5,4,1,1,0,1,0,
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,1,2,Juliett,attack,0,0,0,0,0,0,0,0,5,3,2,2,0,2,0,
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,1,3,Juliett,attack,0,0,0,0,0,0,0,0,4,3,1,2,1,1,0,
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,1,4,Juliett,attack,0,0,0,0,0,0,0,0,4,2,2,3,1,2,0,
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,1,5,Juliett,attack,0,0,0,0,0,0,0,0,3,2,1,3,2,1,0,
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,1,6,Juliett,attack,0,0,0,0,0,0,0,0,3,1,2,4,2,2,0,
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,2,1,Juliett,attack,12000,4000,8000,0,0,1,0,1,4,5,-1,0,1,-1,0,allies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,2,2,Juliett,attack,12000,4000,8000,0,0,1,0,1,3,5,-2,0,2,-2,1,allies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,2,3,Juliett,attack,12000,4000,8000,0,0,1,0,1,3,4,-1,1,2,-1,1,allies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,2,4,Juliett,attack,12000,4000,8000,0,0,1,0,1,2,4,-2,1,3,-2,1,allies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,2,5,Juliett,attack,12000,4000,8000,0,0,1,0,1,2,3,-1,2,3,-1,1,allies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,2,6,Juliett,attack,12000,4000,8000,0,0,1,0,1,1,3,-2,2,4,-2,1,allies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,2,7,Juliett,attack,12000,4000,8000,0,0,1,0,1,0,3,-3,2,5,-3,1,allies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,3,1,Juliett,attack,17400,10850,6550,0,0,1,1,0,5,4,1,1,0,1,0,enemies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,3,2,Juliett,attack,17400,10850,6550,0,0,1,1,0,4,4,0,1,1,0,1,enemies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,3,3,Juliett,attack,17400,10850,6550,0,0,1,1,0,4,3,1,2,1,1,1,enemies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,3,4,Juliett,attack,17400,10850,6550,0,0,1,1,0,3,3,0,2,2,0,1,enemies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,3,5,Juliett,attack,17400,10850,6550,0,0,1,1,0,2,3,-1,2,3,-1,1,enemies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,3,6,Juliett,attack,17400,10850,6550,0,0,1,1,0,2,2,0,3,3,0,1,enemies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,4,1,Juliett,attack,15950,20650,-4700,1,2,1,2,-1,5,4,1,1,0,1,0,enemies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,4,2,Juliett,attack,15950,20650,-4700,1,2,1,2,-1,4,4,0,1,1,0,1,enemies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,4,3,Juliett,attack,15950,20650,-4700,1,2,1,2,-1,4,3,1,2,1,1,1,enemies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,4,4,Juliett,attack,15950,20650,-4700,1,2,1,2,-1,4,2,2,3,1,2,1,enemies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,4,5,Juliett,attack,15950,20650,-4700,1,2,1,2,-1,4,1,3,4,1,3,1,enemies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,4,6,Juliett,attack,15950,20650,-4700,1,2,1,2,-1,3,1,2,4,2,2,1,enemies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,4,7,Juliett,attack,15950,20650,-4700,1,2,1,2,-1,2,1,1,4,3,1,1,enemies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,5,1,Juliett,attack,16100,22500,-6400,1,2,2,2,0,4,5,-1,0,1,-1,0,allies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,5,2,Juliett,attack,16100,22500,-6400,1,2,2,2,0,4,4,0,1,1,0,0,allies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,5,3,Juliett,attack,16100,22500,-6400,1,2,2,2,0,3,4,-1,1,2,-1,0,allies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,5,4,Juliett,attack,16100,22500,-6400,1,2,2,2,0,2,4,-2,1,3,-2,0,allies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,5,5,Juliett,attack,16100,22500,-6400,1,2,2,2,0,2,3,-1,2,3,-1,0,allies
match11.json,91181b0b-b41e-4ee6-a780-df4042205327,5,6,Juliett,attack,16100,22500,-6400,1,2,2,2,0,1,3,-2,2,4,-2,0,allies
